id,date,country_name,state/province,population,landslide_type,trigger,fatalities,month
4989,2013-06-27,United States,Pennsylvania,14324,Mudslide,Downpour,0.0,6.0
4992,2013-06-27,United States,New York,47376,Mudslide,Rain,0.0,6.0
4994,2013-06-28,United States,Colorado,2450,Mudslide,Downpour,0.0,6.0
4998,2013-06-29,United States,Pennsylvania,5565,Landslide,Unknown,0.0,6.0
5003,2013-07-01,United States,Colorado,4992,Mudslide,Downpour,0.0,7.0
5004,2013-07-01,United States,Kentucky,5338,Mudslide,Downpour,0.0,7.0
5008,2013-07-01,United States,North Carolina,1655,Landslide,Downpour,0.0,7.0
5009,2013-07-01,United States,North Carolina,2588,Landslide,Downpour,0.0,7.0
5010,2013-07-01,United States,Pennsylvania,11372,Landslide,Downpour,0.0,7.0
5018,2013-07-03,United States,Virginia,24922,Landslide,Rain,0.0,7.0
5019,2013-07-04,United States,North Carolina,83393,Landslide,Flooding,0.0,7.0
5020,2013-07-04,United States,Wyoming,9520,Mudslide,Rain,0.0,7.0
5025,2013-07-04,United States,North Carolina,6123,Landslide,Continuous rain,0.0,7.0
5026,2013-07-04,United States,North Carolina,83393,Landslide,Downpour,0.0,7.0
5027,2013-07-04,United States,North Carolina,6123,Landslide,Downpour,0.0,7.0
5028,2013-07-04,United States,North Carolina,83393,Landslide,Downpour,0.0,7.0
5029,2013-07-04,United States,North Carolina,6123,Landslide,Downpour,0.0,7.0
5030,2013-07-04,United States,North Carolina,1241,Landslide,Downpour,0.0,7.0
5031,2013-07-04,United States,North Carolina,7609,Landslide,Rain,0.0,7.0
5033,2013-07-05,United States,Utah,1932,Landslide,Downpour,0.0,7.0
5035,2013-07-05,United States,Utah,1932,Landslide,Downpour,0.0,7.0
5038,2013-07-06,United States,Utah,9796,Landslide,Downpour,0.0,7.0
5041,2013-07-06,United States,Utah,15523,Mudslide,Downpour,0.0,7.0
5042,2013-07-06,United States,Utah,9796,Mudslide,Downpour,0.0,7.0
5046,2013-07-06,United States,New York,8053,Mudslide,Rain,0.0,7.0
5048,2013-07-07,United States,Kentucky,2231,Mudslide,Continuous rain,0.0,7.0
5055,2013-07-07,United States,North Carolina,1241,Landslide,Downpour,0.0,7.0
5059,2013-07-08,United States,New Mexico,1770,Mudslide,Downpour,0.0,7.0
5060,2013-07-08,United States,New York,2199,Mudslide,Downpour,0.0,7.0
5061,2013-07-08,United States,Kentucky,2231,Landslide,Unknown,0.0,7.0
5067,2013-07-09,Cuba,Artemisa Province,7205,Landslide,Downpour,0.0,7.0
5070,2013-07-10,United States,Colorado,2193,Mudslide,Rain,0.0,7.0
5071,2013-07-10,United States,Colorado,4992,Mudslide,Rain,0.0,7.0
5077,2013-07-10,United States,Colorado,4992,Mudslide,Downpour,0.0,7.0
5078,2013-07-11,United States,West Virginia,1779,Landslide,Rain,0.0,7.0
5080,2013-07-12,United States,Colorado,2450,Mudslide,Downpour,0.0,7.0
5081,2013-07-12,United States,Colorado,2450,Landslide,Downpour,0.0,7.0
5083,2013-07-12,United States,Nevada,24085,Debris flow,Rain,0.0,7.0
5089,2013-07-12,United States,Colorado,2450,Mudslide,Downpour,0.0,7.0
5090,2013-07-12,United States,West Virginia,51400,Mudslide,Rain,0.0,7.0
5104,2013-07-14,United States,North Carolina,4051,Mudslide,Rain,0.0,7.0
5105,2013-07-15,United States,North Carolina,698,Landslide,Rain,0.0,7.0
5109,2013-07-16,United States,Colorado,1320,Mudslide,Rain,0.0,7.0
5110,2013-07-16,United States,Colorado,1320,Mudslide,Downpour,0.0,7.0
5111,2013-07-16,United States,Utah,9555,Mudslide,Rain,0.0,7.0
5113,2013-07-16,United States,Utah,47407,Mudslide,Rain,0.0,7.0
5114,2013-07-16,United States,Utah,15523,Mudslide,Rain,0.0,7.0
5115,2013-07-16,United States,Utah,1626,Mudslide,Downpour,0.0,7.0
5116,2013-07-16,United States,Utah,15523,Mudslide,Downpour,0.0,7.0
5121,2013-07-17,United States,Colorado,2826,Mudslide,Downpour,0.0,7.0
5124,2013-07-17,United States,Montana,1271,Mudslide,Downpour,0.0,7.0
5125,2013-07-18,United States,Arizona,7247,Debris flow,Downpour,0.0,7.0
5127,2013-07-18,United States,Colorado,5858,Landslide,Rain,0.0,7.0
5128,2013-07-18,Colombia,Caquetá,130337,Landslide,Downpour,6.0,7.0
5131,2013-07-18,United States,Colorado,2692,Mudslide,Downpour,0.0,7.0
5132,2013-07-18,United States,Colorado,1027,Mudslide,Downpour,0.0,7.0
5133,2013-07-18,United States,Colorado,2826,Mudslide,Downpour,0.0,7.0
5134,2013-07-18,United States,Colorado,6427,Mudslide,Downpour,0.0,7.0
5137,2013-07-19,United States,Arizona,4885,Landslide,Downpour,0.0,7.0
5141,2013-07-20,United States,New Mexico,1770,Mudslide,Rain,0.0,7.0
5156,2013-07-22,United States,California,3583,Mudslide,Downpour,0.0,7.0
5172,2013-07-23,United States,Pennsylvania,28386,Landslide,Rain,0.0,7.0
5173,2013-07-23,United States,Pennsylvania,28386,Landslide,Rain,0.0,7.0
5174,2013-07-23,United States,Pennsylvania,7862,Landslide,Downpour,0.0,7.0
5175,2013-07-23,United States,Pennsylvania,7862,Landslide,Downpour,0.0,7.0
5185,2013-07-24,United States,Ohio,1592,Mudslide,Downpour,0.0,7.0
5186,2013-07-24,United States,West Virginia,1779,Landslide,Downpour,0.0,7.0
5188,2013-07-25,United States,Ohio,1592,Mudslide,Rain,0.0,7.0
5190,2013-07-25,United States,West Virginia,1554,Landslide,Downpour,0.0,7.0
5191,2013-07-25,United States,Colorado,2450,Mudslide,Downpour,0.0,7.0
5192,2013-07-25,Colombia,Huila,3942,Rockfall,Rain,5.0,7.0
5212,2013-07-27,United States,North Carolina,40010,Mudslide,Rain,0.0,7.0
5216,2013-07-27,United States,North Carolina,2112,Landslide,Rain,0.0,7.0
5219,2013-07-28,United States,Colorado,2450,Mudslide,Downpour,0.0,7.0
5221,2013-07-28,United States,Colorado,2450,Mudslide,Downpour,0.0,7.0
5229,2013-07-28,United States,Colorado,1451,Debris flow,Downpour,0.0,7.0
5242,2013-07-31,United States,Georgia,3684,Mudslide,Rain,0.0,7.0
5243,2013-07-31,United States,Georgia,3684,Mudslide,Rain,0.0,7.0
5245,2013-08-01,United States,Alabama,15326,Landslide,Rain,0.0,8.0
5246,2013-08-01,Panama,Colón,3302,Mudslide,Downpour,4.0,8.0
5248,2013-08-01,United States,Utah,3260,Mudslide,Downpour,0.0,8.0
5249,2013-08-01,United States,Utah,3260,Debris flow,Rain,0.0,8.0
5299,2013-08-09,United States,Colorado,4992,Debris flow,Rain,1.0,8.0
5318,2013-08-13,United States,Kentucky,1706,Mudslide,Downpour,0.0,8.0
5319,2013-08-13,United States,West Virginia,5366,Landslide,Downpour,0.0,8.0
5345,2013-08-17,United States,Alabama,9015,Landslide,Tropical cyclone,0.0,8.0
5350,2013-08-18,United States,Nevada,24085,Debris flow,Downpour,0.0,8.0
5351,2013-08-18,United States,Nevada,36441,Debris flow,Downpour,0.0,8.0
5385,2013-08-22,United States,Utah,9555,Mudslide,Downpour,0.0,8.0
5387,2013-08-23,United States,Pennsylvania,1048,Mudslide,Downpour,0.0,8.0
5389,2013-08-23,United States,Idaho,54255,Mudslide,Downpour,0.0,8.0
5390,2013-08-23,United States,Utah,2129,Debris flow,Downpour,0.0,8.0
5397,2013-08-24,United States,Tennessee,12714,Mudslide,Rain,0.0,8.0
5400,2013-08-25,United States,California,3552,Mudslide,Tropical cyclone,0.0,8.0
5403,2013-08-26,Mexico,Veracruz-Llave,30607,Landslide,Tropical cyclone,3.0,8.0
5405,2013-08-26,Mexico,Veracruz-Llave,15800,Landslide,Tropical cyclone,1.0,8.0
5406,2013-08-26,Mexico,Veracruz-Llave,3198,Landslide,Downpour,9.0,8.0
5408,2013-08-27,Costa Rica,Alajuela,1015,Landslide,Downpour,0.0,8.0
5411,2013-08-28,United States,Colorado,2325,Rockfall,Downpour,0.0,8.0
5415,2013-08-29,Honduras,Cortés,1146,Landslide,Downpour,6.0,8.0
5418,2013-08-29,United States,Idaho,3112,Debris flow,Downpour,0.0,8.0
5419,2013-08-30,United States,California,29603,Debris flow,Downpour,0.0,8.0
5420,2013-08-30,United States,Nevada,36441,Mudslide,Rain,0.0,8.0
5432,2013-09-02,United States,Utah,7979,Mudslide,Downpour,0.0,9.0
5433,2013-09-02,United States,Utah,7979,Mudslide,Downpour,0.0,9.0
5434,2013-09-02,United States,Utah,7979,Mudslide,Downpour,0.0,9.0
5435,2013-09-02,United States,Utah,2129,Mudslide,Downpour,0.0,9.0
5436,2013-09-02,United States,Utah,3276,Mudslide,Downpour,0.0,9.0
5440,2013-09-02,United States,Idaho,7960,Mudslide,Downpour,0.0,9.0
5451,2013-09-05,United States,Idaho,485,Mudslide,Downpour,0.0,9.0
5474,2013-09-06,United States,California,1502,Mudslide,Downpour,0.0,9.0
5475,2013-09-07,Guatemala,San Marcos,8164,Landslide,Earthquake,0.0,9.0
5477,2013-09-07,United States,Utah,9796,Debris flow,Downpour,0.0,9.0
5478,2013-09-07,United States,Utah,15523,Debris flow,Downpour,0.0,9.0
5479,2013-09-07,United States,Utah,15523,Debris flow,Downpour,0.0,9.0
5481,2013-09-07,United States,Utah,112488,Landslide,Downpour,0.0,9.0
5483,2013-09-08,United States,Idaho,5204,Landslide,Downpour,0.0,9.0
5486,2013-09-09,Mexico,Veracruz-Llave,12920,Landslide,Downpour,14.0,9.0
5489,2013-09-10,United States,Arizona,65870,Landslide,Rain,0.0,9.0
5496,2013-09-11,United States,Utah,3260,Rockfall,Downpour,0.0,9.0
5497,2013-09-11,United States,Utah,33433,Mudslide,Downpour,0.0,9.0
5498,2013-09-11,United States,Utah,1470,Debris flow,Downpour,0.0,9.0
5501,2013-09-12,United States,Colorado,97385,Landslide,Rain,3.0,9.0
5502,2013-09-12,United States,Utah,1690,Mudslide,Downpour,0.0,9.0
5503,2013-09-12,United States,Colorado,13813,Mudslide,Downpour,0.0,9.0
5504,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5506,2013-09-12,United States,Wyoming,1094,Mudslide,Downpour,0.0,9.0
5507,2013-09-12,United States,Wyoming,1094,Mudslide,Downpour,0.0,9.0
5508,2013-09-12,United States,Colorado,97385,Mudslide,Rain,0.0,9.0
5509,2013-09-12,United States,Colorado,2400,Landslide,Rain,0.0,9.0
5510,2013-09-12,United States,Colorado,2400,Landslide,Rain,0.0,9.0
5511,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5512,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5513,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5514,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5515,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5516,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5517,2013-09-12,United States,Colorado,97385,Mudslide,Downpour,0.0,9.0
5518,2013-09-12,United States,Idaho,485,Mudslide,Downpour,0.0,9.0
5519,2013-09-12,United States,Idaho,485,Mudslide,Downpour,0.0,9.0
5520,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5521,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5522,2013-09-12,United States,Idaho,14206,Mudslide,Downpour,0.0,9.0
5523,2013-09-13,United States,Utah,21785,Landslide,Downpour,0.0,9.0
5524,2013-09-14,United States,New Mexico,545852,Mudslide,Downpour,0.0,9.0
5525,2013-09-14,United States,Idaho,19908,Mudslide,Rain,0.0,9.0
5526,2013-09-14,Mexico,Oaxaca,3630,Landslide,Tropical cyclone,1.0,9.0
5527,2013-09-15,Mexico,Hidalgo,1236,Landslide,Tropical cyclone,3.0,9.0
5528,2013-09-15,Mexico,Puebla,9720,Landslide,Tropical cyclone,3.0,9.0
5529,2013-09-15,United States,Colorado,5858,Landslide,Tropical cyclone,0.0,9.0
5530,2013-09-15,Mexico,Guerrero,652136,Mudslide,Downpour,0.0,9.0
5532,2013-09-16,Mexico,Veracruz-Llave,15800,Landslide,Tropical cyclone,12.0,9.0
5534,2013-09-16,Mexico,Guerrero,21407,Mudslide,Tropical cyclone,71.0,9.0
5538,2013-09-16,Mexico,Guerrero,1252,Landslide,Downpour,0.0,9.0
5539,2013-09-16,Mexico,Puebla,1123,Landslide,Tropical cyclone,0.0,9.0
5540,2013-09-16,Costa Rica,Alajuela,1015,Landslide,Tropical cyclone,0.0,9.0
5541,2013-09-16,Costa Rica,Heredia,5745,Landslide,Tropical cyclone,0.0,9.0
5542,2013-09-16,Mexico,Veracruz-Llave,1543,Landslide,Tropical cyclone,13.0,9.0
5543,2013-09-16,Mexico,Guerrero,165250,Mudslide,Tropical cyclone,4.0,9.0
5544,2013-09-18,United States,Utah,21785,Landslide,Mining digging,0.0,9.0
5545,2013-09-19,United States,Colorado,16887,Debris flow,Downpour,0.0,9.0
5546,2013-09-19,United States,Colorado,16887,Mudslide,Downpour,0.0,9.0
5547,2013-09-19,United States,Colorado,16887,Mudslide,Downpour,0.0,9.0
5560,2013-09-29,United States,Idaho,485,Landslide,Continuous rain,0.0,9.0
5561,2013-09-29,United States,Idaho,485,Landslide,Downpour,0.0,9.0
5562,2013-09-29,Panama,Panamá,69102,Landslide,Downpour,0.0,9.0
5564,2013-09-30,United States,Colorado,2617,Landslide,Unknown,5.0,9.0
5566,2013-09-30,United States,Massachusetts,19030,Landslide,Continuous rain,0.0,9.0
5571,2013-10-03,Costa Rica,Guanacaste,7301,Landslide,Mining digging,0.0,10.0
5576,2013-10-05,United States,Minnesota,27592,Mudslide,Downpour,0.0,10.0
5577,2013-10-05,United States,Wisconsin,1529,Mudslide,Downpour,0.0,10.0
5590,2013-10-08,United States,Wyoming,9577,Landslide,Unknown,0.0,10.0
5591,2013-10-08,Costa Rica,Guanacaste,7301,Landslide,Rain,2.0,10.0
5640,2013-11-14,Trinidad and Tobago,Tobago,17000,Landslide,Downpour,0.0,11.0
5641,2013-11-14,Trinidad and Tobago,Tobago,17000,Landslide,Downpour,0.0,11.0
5653,2013-11-20,United States,West Virginia,1638,Mudslide,Unknown,0.0,11.0
5663,2013-11-27,United States,New Jersey,50005,Mudslide,Unknown,0.0,11.0
5675,2013-12-06,United States,West Virginia,1779,Mudslide,Downpour,0.0,12.0
5677,2013-12-06,United States,West Virginia,1749,Landslide,Other,0.0,12.0
5678,2013-12-07,United States,West Virginia,1779,Mudslide,Downpour,0.0,12.0
5680,2013-12-07,United States,West Virginia,1090,Mudslide,Downpour,0.0,12.0
5684,2013-12-10,United States,West Virginia,1779,Mudslide,Downpour,0.0,12.0
5690,2013-12-11,Trinidad and Tobago,Sangre Grande,15968,Mudslide,Rain,0.0,12.0
5691,2013-12-12,United States,Utah,2726,Rockfall,Freeze thaw,2.0,12.0
5693,2013-12-16,Mexico,Tabasco,1732,Landslide,Continuous rain,0.0,12.0
5697,2013-12-19,United States,California,20292,Mudslide,Rain,0.0,12.0
5704,2013-12-21,United States,Pennsylvania,1746,Landslide,Unknown,0.0,12.0
5705,2013-12-21,United States,Pennsylvania,11761,Landslide,Unknown,0.0,12.0
5709,2013-12-22,United States,Kentucky,777,Mudslide,Rain,0.0,12.0
5715,2013-12-24,Dominica,Saint Paul,702,Mudslide,Downpour,0.0,12.0
5718,2013-12-24,Saint Lucia,Praslin,1906,Landslide,Downpour,0.0,12.0
5719,2013-12-24,Saint Vincent and the Grenadines,Charlotte,1680,Landslide,Downpour,5.0,12.0
5720,2013-12-24,Dominica,Saint John,3633,Landslide,Downpour,0.0,12.0
5721,2013-12-24,Dominica,Saint Mark,1416,Landslide,Downpour,0.0,12.0
5730,2013-12-27,United States,West Virginia,1394,Landslide,Unknown,0.0,12.0
5731,2013-12-28,Mexico,Baja California,9085,Mudslide,Downpour,0.0,12.0
5732,2013-12-28,United States,New Hampshire,1600,Snow avalanche,Other,0.0,12.0
5735,2013-12-30,United States,West Virginia,2406,Landslide,Unknown,0.0,12.0
5743,2014-01-02,United States,Ohio,3822,Landslide,Unknown,0.0,1.0
5744,2014-01-02,United States,North Carolina,1424,Landslide,unknown,0.0,1.0
5754,2014-01-07,Dominica,Saint Joseph,2184,Landslide,unknown,0.0,1.0
5777,2014-01-14,United States,Pennsylvania,305704,Landslide,unknown,0.0,1.0
5785,2014-01-14,United States,Pennsylvania,9643,Landslide,unknown,0.0,1.0
5841,2014-02-05,United States,Kentucky,6845,Landslide,Rain,0.0,2.0
5842,2014-02-05,United States,Kentucky,3255,Mudslide,unknown,0.0,2.0
5859,2014-02-11,United States,Oregon,1081,Snow avalanche,unknown,2.0,2.0
5868,2014-02-14,Colombia,Nariño,1091,Landslide,Downpour,5.0,2.0
5871,2014-02-15,Bermuda,Hamilton city,902,Landslide,Downpour,0.0,2.0
5888,2014-02-21,United States,Kentucky,4407,Mudslide,Continuous rain,0.0,2.0
5893,2014-02-22,United States,Kentucky,3255,Mudslide,Snowfall snowmelt,0.0,2.0
5896,2014-02-23,United States,Kentucky,15273,Mudslide,Snowfall snowmelt,0.0,2.0
5903,2014-02-27,United States,Utah,6051,Landslide,Downpour,0.0,2.0
5915,2014-03-03,United States,Kentucky,6903,Mudslide,Snowfall snowmelt,0.0,3.0
5917,2014-03-04,United States,Kentucky,81,Mudslide,Continuous rain,0.0,3.0
5944,2014-03-12,United States,Pennsylvania,2801,Mudslide,unknown,0.0,3.0
5945,2014-03-12,United States,Kentucky,2970,Landslide,unknown,0.0,3.0
5948,2014-03-13,United States,Ohio,4368,Landslide,Continuous rain,0.0,3.0
5950,2014-03-14,United States,Pennsylvania,3239,Landslide,unknown,0.0,3.0
5951,2014-03-15,United States,Pennsylvania,3403,Landslide,unknown,0.0,3.0
5957,2014-03-13,Colombia,Valle del Cauca,247986,Mudslide,Continuous rain,2.0,3.0
5959,2014-03-16,Colombia,Huila,9896,mudslide,Continuous rain,1.0,3.0
5960,2014-03-16,Colombia,Santander,571820,mudslide,Continuous rain,2.0,3.0
5961,2014-03-17,United States,Pennsylvania,305704,mudslide,unknown,0.0,3.0
5967,2014-03-20,United States,Connecticut,51384,Mudslide,Continuous rain,0.0,3.0
5973,2014-03-26,United States,Kentucky,16325,Landslide,unknown,0.0,3.0
5977,2014-03-29,United States,New York,2244,Mudslide,Rain,0.0,3.0
5981,2014-04-04,United States,Kentucky,3938,Landslide,Rain,0.0,4.0
5983,2014-04-06,United States,Kentucky,3938,Landslide,Rain,0.0,4.0
5985,2014-04-07,United States,Alabama,34033,Mudslide,Downpour,0.0,4.0
5987,2014-04-08,United States,Pennsylvania,305704,Landslide,Rain,0.0,4.0
5988,2014-04-09,United States,Ohio,5785,Mudslide,Rain,0.0,4.0
5992,2014-04-12,United States,New York,3103,Mudslide,Rain,0.0,4.0
5993,2014-04-12,United States,West Virginia,1413,Mudslide,Rain,0.0,4.0
6002,2014-05-01,United States,New York,4995,Landslide,Rain,0.0,5.0
6003,2014-04-30,United States,Maryland,620961,Landslide,Downpour,0.0,4.0
6004,2014-04-30,United States,Kentucky,3255,Mudslide,Rain,0.0,4.0
6006,2014-05-01,United States,Maryland,1116,Mudslide,Rain,0.0,5.0
6007,2014-04-30,United States,New Jersey,1849,Mudslide,Downpour,0.0,4.0
6023,2014-05-13,United States,Pennsylvania,305704,Landslide,Rain,0.0,5.0
6026,2014-05-15,United States,New York,1183,Landslide,Rain,0.0,5.0
6028,2014-05-16,United States,Virginia,7042,Mudslide,Rain,0.0,5.0
6038,2014-05-25,United States,Colorado,2253,Complex,Rain,3.0,5.0
6039,2014-05-27,United States,Colorado,1079,Mudslide,Rain,0.0,5.0
6040,2014-05-30,Guatemala,Huehuetenango,3554,Mudslide,Downpour,6.0,5.0
6045,2014-06-01,United States,Minnesota,11071,Mudslide,Continuous rain,0.0,6.0
6046,2014-06-01,United States,Minnesota,60797,Mudslide,Downpour,0.0,6.0
6049,2014-06-05,United States,Georgia,22958,Mudslide,Downpour,0.0,6.0
6052,2014-06-10,United States,Minnesota,11071,Landslide,Rain,0.0,6.0
6058,2014-06-15,United States,Maine,1097,Landslide,Continuous rain,0.0,6.0
6064,2014-06-18,United States,Minnesota,13394,Mudslide,Downpour,0.0,6.0
6066,2014-06-18,United States,Minnesota,39309,Mudslide,Rain,0.0,6.0
6067,2014-06-18,United States,Minnesota,4058,Landslide,Downpour,0.0,6.0
6071,2014-06-19,United States,Minnesota,6661,Mudslide,Continuous rain,0.0,6.0
6072,2014-06-19,United States,Minnesota,382578,Mudslide,Continuous rain,0.0,6.0
6073,2014-06-19,United States,Minnesota,285068,Mudslide,Continuous rain,0.0,6.0
6076,2014-06-19,United States,Minnesota,382578,Mudslide,Continuous rain,0.0,6.0
6079,2014-06-20,United States,Minnesota,4058,Mudslide,Continuous rain,0.0,6.0
6080,2014-06-20,United States,Minnesota,285068,Mudslide,Continuous rain,0.0,6.0
6083,2014-06-20,United States,Minnesota,6661,Mudslide,Rain,0.0,6.0
6088,2014-06-23,United States,Minnesota,6661,Mudslide,Downpour,0.0,6.0
6089,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6090,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6091,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6092,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6093,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6094,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6095,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6096,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6097,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6098,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6099,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6100,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6101,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6102,2014-06-23,Nicaragua,Chontales,5827,Landslide,Continuous rain,0.0,6.0
6103,2014-06-25,United States,Pennsylvania,3722,Mudslide,Rain,0.0,6.0
6109,2014-06-27,United States,Minnesota,1325,Mudslide,Rain,0.0,6.0
6114,2014-06-29,United States,Iowa,126326,Mudslide,Rain,0.0,6.0
6122,2014-07-02,Mexico,Chihuahua,1512354,Landslide,Rain,3.0,7.0
6123,2014-07-02,Honduras,Choluteca,75872,Landslide,Mining digging,8.0,7.0
6128,2014-07-07,United States,Arizona,10031,Mudslide,Continuous rain,0.0,7.0
6137,2014-07-12,United States,Colorado,416427,Mudslide,Rain,0.0,7.0
6148,2014-07-15,United States,Wyoming,9520,Mudslide,Rain,0.0,7.0
6149,2014-07-15,United States,Colorado,5236,Mudslide,Rain,0.0,7.0
6161,2014-07-19,United States,Colorado,1655,Mudslide,Downpour,0.0,7.0
6166,2014-07-20,United States,California,3429,Mudslide,Downpour,0.0,7.0
6185,2014-07-28,United States,Utah,5389,Mudslide,Rain,0.0,7.0
6201,2014-08-03,United States,California,6362,Mudslide,Continuous rain,0.0,8.0
6202,2014-05-20,Honduras,Yoro,15774,Landslide,Rain,0.0,5.0
6216,2014-10-04,Costa Rica,Alajuela,3010,Landslide,Rain,0.0,10.0
6219,2014-10-07,Colombia,Magdalena,26246,Landslide,Rain,6.0,10.0
6221,2014-09-24,United States,Iowa,1459,Landslide,Unknown,0.0,9.0
6226,2014-04-17,United States,Wyoming,9577,Creep,Snowfall snowmelt,0.0,4.0
6246,2014-10-14,United States,Tennessee,1832,Landslide,Downpour,0.0,10.0
6251,2014-10-13,El Salvador,San Miguel,6393,Rockfall,Earthquake,0.0,10.0
6253,2007-06-01,United States,Colorado,1864,Landslide,Unknown,0.0,6.0
6254,2014-05-15,United States,Pennsylvania,1515,Landslide,Continuous rain,0.0,5.0
6257,2014-08-05,United States,Utah,16322,Landslide,Downpour,0.0,8.0
6269,2014-10-18,Mexico,Guerrero,1018,Landslide,Tropical cyclone,0.0,10.0
6270,2014-10-16,Nicaragua,Managua,70013,Mudslide,Downpour,9.0,10.0
6278,2014-05-15,United States,Maryland,23717,Mudslide,Downpour,0.0,5.0
6297,2014-09-19,Costa Rica,Alajuela,9687,Landslide,Rain,0.0,9.0
6301,2014-10-23,Trinidad and Tobago,Siparia,8568,Mudslide,Downpour,0.0,10.0
6303,2009-06-11,United States,Utah,48174,Landslide,Flooding,3.0,6.0
6308,2014-10-20,Ecuador,Carchi,15112,Rockfall,Earthquake,0.0,10.0
6309,2014-10-21,Colombia,Santander,11265,Rockfall,Rain,0.0,10.0
6318,2014-09-16,United States,Utah,18761,Debris flow,Rain,0.0,9.0
6319,2014-09-07,United States,California,14578,Debris flow,Rain,0.0,9.0
6335,2014-11-01,Costa Rica,Alajuela,14448,Landslide,Earthquake,0.0,11.0
6342,2014-01-15,United States,Pennsylvania,2190,Rockfall,Unknown,0.0,1.0
6345,2014-09-08,Jamaica,Portland,14400,Mudslide,Downpour,0.0,9.0
6362,2014-11-04,United States,Massachusetts,11547,Landslide,Mining digging,0.0,11.0
6367,2014-09-03,United States,Georgia,189885,Mudslide,Rain,0.0,9.0
6368,2014-08-04,United States,Idaho,485,Landslide,Rain,0.0,8.0
6372,2014-08-23,United States,Wyoming,9520,Rockfall,Unknown,0.0,8.0
6382,2014-11-09,United States,Ohio,49138,Landslide,Construction,0.0,11.0
6388,2014-11-17,United States,Alabama,81619,Landslide,Downpour,0.0,11.0
6390,2014-11-21,United States,California,44199,Landslide,Rain,0.0,11.0
6395,2013-04-18,United States,Illinois,23402,Landslide,Rain,0.0,4.0
6396,2013-04-18,United States,Illinois,23402,Landslide,Rain,0.0,4.0
6404,2014-11-28,Canada,Ontario,519949,Landslide,Unknown,0.0,11.0
6417,2014-08-28,Nicaragua,Ogun State,6315,Landslide,Downpour,7.0,8.0
6421,2014-12-04,United States,California,143911,Debris flow,Rain,0.0,12.0
6422,2014-12-04,United States,California,44199,Mudslide,Downpour,0.0,12.0
6423,2014-12-03,United States,California,2593,Mudslide,Rain,0.0,12.0
6430,2014-08-03,United States,California,51367,Mudslide,Downpour,0.0,8.0
6446,2014-08-01,United States,Colorado,5236,Mudslide,Rain,0.0,8.0
6456,2014-12-09,United States,Massachusetts,2717,Mudslide,Rain,0.0,12.0
6464,2014-08-10,United States,New Mexico,8329,Mudslide,Downpour,0.0,8.0
6468,2014-08-10,United States,Colorado,5236,Mudslide,Downpour,0.0,8.0
6469,2014-08-10,United States,Colorado,5236,Mudslide,Downpour,0.0,8.0
6471,2014-08-11,United States,Colorado,629,Mudslide,Downpour,0.0,8.0
6485,2014-08-12,Ecuador,Pichincha,1399814,Rockfall,Earthquake,2.0,8.0
6486,2014-08-12,Ecuador,Pichincha,1399814,Rockfall,Earthquake,0.0,8.0
6491,2014-12-06,United States,Ohio,49138,Landslide,Continuous rain,0.0,12.0
6505,2014-12-13,Ecuador,Sucumbios,0,Mudslide,Unknown,13.0,12.0
6506,2014-08-13,United States,Idaho,485,Mudslide,Rain,0.0,8.0
6507,2014-08-14,United States,Nevada,15023,Debris flow,Downpour,0.0,8.0
6508,2014-08-14,United States,Wyoming,1176,Creep,Downpour,0.0,8.0
6509,2014-08-12,United States,Colorado,2325,Debris flow,Downpour,0.0,8.0
6533,2014-08-18,United States,Kentucky,777,Mudslide,Downpour,0.0,8.0
6542,2014-08-21,United States,New York,2229,Mudslide,Downpour,0.0,8.0
